ABN	Charity Name
92892661699	The Corporation Of The Synod Of The Diocese Of Brisbane
92893684384	Kensington Mandarin Congregation of Jehovah's Witnesses
92896883409	Northern Sydney Symphonic Wind Ensemble Inc
92899530414	Lakota Dreams East Gippsland, Inc.
92900289566	Swan Hill Old Folk's Homes Inc
92907331156	NHILL PRESBYTERIAN CHURCH BOARD OF MANAGEMENT
92914689860	Western Landcare NSW Incorporated
92920137132	WEST HEIDELBERG RSL SUB-BRANCH PATRIOTIC FUND
92923742479	The Trustee For The Thomas Daley Of Blackwood Fund
92928523726	Trustees Of The Discalced Carmelite Nuns Lismore
92939473010	Murray Mallee Local Learning And Employment Network Inc.
92941149801	The World Alliance of Christians Against Heresy Inc
92944713763	50-50 Foundation
92955320071	The Trustee For Firbank Grammar School Foundation
92960818232	Catholic Parish Of St Thomas Werris Ck
92963202861	Armtrust Foundation
92964324916	Moore Park Baptist Church
92978872289	The Roman Catholic Church As Trustee For St Patricks School Lithgow
92979639359	Catholic Parish Of St Patrick Parramatta
92985490918	Catholic Parish Of Our Lady Of The Sacred Heart Randwick
92986453765	Wodonga West & Rural Uniting Churches
92991121180	The Trustee For Armidale City Gospel Trust
93000125673	The Gospel Film Ministry Ltd
93000202111	Emmaus Bible School. Australia Limited
93000869723	The Church Of England Deaconess Institution Sydney Limited
93001583759	Koorong Books Pty Ltd
93002611493	All Saints College Foundation Education Fund
93002915529	Monash University Student Union Peninsula Inc.
93004993395	Seymour College P & F Association Inc
93005397105	Bucharian Jewish Centre
93005986952	The Australian Children's Television Foundation
93006808012	Anglican Parish of Toronto Booragul
93008549344	Grow International
93009633934	Pirntubula Pty. Ltd.
93010541474	Apex Queensland Youth Camps Ltd
93013200143	The Neurodegenerative Disorders Center (Inc)
93020423604	Erindale College P & C Association
93029817638	Trustees Of The Roman Catholic Church For The Archdiocese Of Canberra And Goulburn As Trustee For Mt Carmel Central School Yass
93031390188	The Trustee For The J R & L A French Bequest
93031794530	St Peters Anglican Church South Tamworth
93032950114	Eastern Suburbs Montessori Association Limited
93041007211	Anglican Trusts Corporation Of The Diocese Of Gippsland
93041953582	St Joseph's Catholic College East Gosford
93043376590	Austral Church Of Christ
93046401929	Learning Difficulties Coalition Of New South Wales Inc
93061557364	Csv Limited
93063690979	The Shepherd Foundation
93067745575	Woollahra Public School Parents Andcitizens Association
93070982599	St John's Daycare Centre Cairns Limited
93073948393	Society Of St. Paul
93078219075	Aquinas College Foundation Inc
93078293282	Uca - Coonabarabran Uniting Church
93080271156	Centre For Appropriate Technology Limited
93082858361	The Trustee For Estate Late William Ritchie Charitable Trust
93085301640	John Xxiii College
93086325587	Clifton Street Children's Centre Incorporated
93091483635	HCA Philanthropy Pty Ltd
93093063173	Holy Trinity Anglican Church Surrey Hills
93093281641	Leaders Institute Of South Australia Inc
93095291974	Greek Orthodox Archdiocese Of Aust Consolidate Trust Pantanassa Monaster
93098223208	Institute For Healthy Communities Australia Limited
93098317535	Mcalinden Bush Fire Brigade
93103445051	North Central LLEN Inc.
93104711275	veski
93105469764	The Trustee For Patterson H Fund
93113093187	Mallee Border Catholic Parish
93118814207	St Michael's College
93124140939	The Trustee For The Clifford A Davidson Charitable Trust
93129501590	St Kilian's Catholic Parish No 2 Account
93131177663	AGED CARE SERVICES 34 (YARRA WEST) PTY LTD
93132961311	Eastern Independent Schools Melbourne Inc.
93134829796	Good Shepherd Lutheran Church Ringwood - Fellowship Committee
93136594042	Leeming Gospel Trust
93139175512	Chelsea Occasional Child Care Centre Inc
93141854220	Adam Crouch Foundation
93144680871	Edith Roche Trust
93146903948	The Florilegium Society At The Royal Botanic Gardens Sydney Incorporated
93147220086	Improve Australia Ltd
93148410360	NEIGHBOURHOOD WATCH VICTORIA INC.
93148861486	Uniting Church In Australia Dernancourt
93150401949	Dural District Baptist Church
93150819526	The Trustee For Rona Ellis Foundation
93153323436	Melbourne Primary Care Network Limited
93157137008	The Trustee for Coffs Harbour Cultural Trust
93160405752	King Island Natural Resource Management Group Inc.
93164553799	CareSouth Family Connections Limited
93168282630	Newara Aboriginal Corporation
93169939959	Live in the Now Foundation Limited
93170036765	Neurosurgical Professional Development Trust
93170732647	St Mary's Syro-Malabar Mission Wagga Wagga
93177837433	Church Property Trust - Sutton Forest All Saints Cemetery Trust
93179460063	Wesleyan Methodist Church Spring Street Inc
93189268121	The Trustee For Springwood Independent Baptist Church
93192891029	Windsor Gardens Congregation of Jehovah's Witnesses
93193097822	Hervey Bay East Congregation of Jehovah's Witnesses
93194562351	Caring For Kids Bankstown Group
93195464075	Eastern Riverina Arts
93195827501	Presbyterian Church Of Australia In The State Of New South Wales Parish Of Dubbo
93196312313	The Corporation Of The Diocesan Synod Of North Queensland
93199797073	St Peter's Catholic Church Daylesford
93204676539	Elermore Vale Public School P & C Association
93205181936	NOBLE PARK RSL SUB-BRANCH PATRIOTIC FUND
93206483617	Uca - Drysdale Uniting Church
93211562841	Bendigo Diocesan Trusts Corporation
93214040750	Bethel Lutheran Church
93214296440	The Trustee For The Thomas More Foundation
93217895194	ZING CHRISTIAN FELLOWSHIP INCORPORATED
93219321680	ACPT - Lawson Trust
93224436862	Luna's Mission
93226896012	Reinforce Inc Victorian Association For Intellectually Disabled Citizens
93227182519	Keep South Australia Beautiful Inc
93240148713	St John's Catholic Church - Trafalgar
93244161048	Parade College Bundoora
93247922785	The Trustee For The Eva D Michelmore Perp. Char. Trust
93250708726	Marrin Weejali Aboriginal Corporation
93252863062	Japara Neighbourhood House Inc
93253197624	Jesuit Community Xavier College
93254686172	Campbell Town Catholic Parish
93269593790	Cygnet Returned & Services League Sub Branch Inc
93269593871	Youth Bands Program Inc.
93270714349	Hub Church Wyong Incorporated
93277994138	Salisbury Congregation of Jehovah's Witnesses
93280728309	New Life Christian Church Nambour
93284578455	Life Quip Christian Ministries
93288138119	Crossroads A Church For The Lakes
93288249537	PROUT Institute of Australia Incorporated
93288658323	The Trustee For Blakeney Millar Foundation
93290367002	Tarumbal Kindergarten Association Inc
93294741077	Rockhampton South Congregation of Jehovah's Witnesses
93298349762	Forward Church
93302349487	STUDENT OUTREACH TO THE WORLD INCORPORATED
93304343788	UCA - St Davids Uniting Church
93307123595	Batesford Presbyterian Church
93310787042	Sacred Heart Church Griffith
93311798807	Psychosocial Training and Education Response to Communities Association - Sierra Leone Inc.
93314118949	The Brain Injury Community Inc
93314657896	Southside Presbyterian Church
93315659154	The Trustee For The WCF Thomas Charitable Trust
93317596636	The Desmond Prentice Charitable Trust
93319502318	Dubbo Congregation of Jehovah's Witnesses
93345821448	Community And Specialist Support Inc
93351192498	The Uniting Church In Australia Property Trust Wa
93351993448	The Trustee For The Bochasanwasi Shri Akshar- Purushottam Swaminarayan Sanstha Australia Trust
93355139283	Wagga Wagga Inter Church Council
93358945781	Ukrainian Catholic Church Of St Michael's Queanbeyan NSW
93360203641	Sceggs Parents'& Friends' Association Inc.
93360459331	New South Wales Journalists Benevolent Fund
93362145286	Illawarra Wingecarribee Alliance Aboriginal Corporation
93365318099	Anglican Parish of Barrenjoey
93368531203	Parish Of Belmore Mccallums Hill-Clemton
93368853750	Drakensberg Trust
93369014259	Broken Bay Catholic Primary Principals Association
93370314897	St Stephen's Anglican Church Mount Waverley
93370611487	Children's Worthy ans Wellness Foundation
93371714718	UCA - Temora Uniting Church
93376438822	The Roman Catholic Bishop Of Bunbury BruNSWick Junction Parish
93382864665	The Corporation Of The Synod Of The Diocese Of Rockhampton
93385672093	The Community In Western Australia Of Saint Joseph Of The Apparition Inc
93387464088	Victorian Community Foundation
93400210879	The Noel & Ivy Wales Evangelistic Trust
93401773451	Friends Of The Library Stirling Inc
93404341270	Realm of Light Inc
93411092571	St Monica's Parish School
93411448690	Alexandra Community Hub
93414320696	Catholic Church Endowment Society Inc. - Mercedes College
93414734920	The Roman Catholic Bishop Of Bunbury Bridgetown Parish
93415273186	Riverlands Christian Community
93418306890	Green Room Awards Association Incorporated
93426790517	Roma Mitchell Community Legal Centre Incorporated
93429506771	Belonging Matters Inc
93430138344	Whitehorse Community Indigenous Plant Project Inc No A0038536X
93430504658	Heidelberg Training & Resource Centre Inc
93435629836	The Trustee For Estate Jean Gwendoline Taylor W J And J G Taylor Charitable Trust
93436806702	MOCC Saint Prophet Elijah - Sylvania
93438107713	St Barbara's Parish School
93441165533	Gayndah Congregation of Jehovah's Witnesses
93442874412	Mental Health Coalition Of South Australia Incorporated
93443354957	St Sebastian Syro- Malabar Mission Geelong
93445548303	Heart of The Lion Ministry
93452110534	YARRAWONGA /MULWALA RSL SUB-BRANCH PATRIOTIC FUND
93452442931	Roma Meals On Wheels Inc
93463980576	Baptist Church Portland
93466302193	Uca - Caulfield Indonesian Uniting Church
93475247309	The Human Appeal Australia Public Ancillary Fund
93483256233	DEAN-GURR SCHOLARSHIP FOUNDATION INCORPORATED
93487613234	The Trustee For Michael Hurley & Eileen Sheehan Memorial Fund
93487801154	Tina's Home Care Services Incorporated
93488047426	DOCTORS' HEALTH ADVISORY SERVICE (NSW) LIMITED
93488552828	The Trustee For The Robert Feigin Memorial Scholarship Trust
93488942822	MARRIBANK ABORIGINAL CORPORATION
93491354645	Federation Of Chabad Organizations In NSW Incorparated Inc 9896674
93491407830	Manungurra Aboriginal Corporation
93500701014	Holy Family Catholic Church Bell Park
93512668407	Ballarat Central Church Of Christ
93517393521	Bunbury Regional Toy Library Incorporated
93520923042	The Trustee For Rees Jones Foundation
93527332340	Lutheran Education Queensland
93530398141	Uca Mudgeeraba
93536650655	Arabic Christian Church of Grace
93548687098	The Trustee For Leslie Walter Thomas Melville Trust Fund
93551337758	Archbishop's Mission Partnership Fund
93552037118	Montagu Community Living Inc
93553153584	Developing Alternative Solutions To Housing  (DASH) Incorporated
93558688697	Kambala Parents Association Inc
93559167159	Presbyterian Church Of Australia In The State Of NSW Parish Of Woonona
93563915833	Boulders Court Housing Assoc Inc
93564231517	UCA - Kincumber Uniting Church
93565139408	Gympie North Congregation of Jehovah's Witnesses
93568147516	Grow STEM
93568226621	Kalamunda Senior High School P&C Assn Inc
93575009663	Anglican Parish Of Belair Inc
93576812329	Charlestown Eastlakes Presbyterian Church
93577895963	RETURNED SERVICEWOMEN RSL SUB-BRANCH PATRIOTIC FUND
93577996678	Winifred I Mackenzie Estate
93583092329	The Trustee For The Norma Benporath Charitable Trust
93589776638	AUSTRALIAN CHRISTIAN BAPTIST CHURCH INCORPORATED
93590434493	The Trustee For James Mcconnell Kerr Trust
93591243845	CRC Churches International (Victoria) inc
93597475807	AUSTRALASIAN EPIDEMIOLOGICAL ASSOCIATION
93608440151	Cerebrovascular Disease Foundation Limited
93611778916	Warrawee Care Centre
93612492613	Woronora River Patrol Club Inc
93613882616	National Gutbiome Foundation Ltd
93617490356	Jan's Helpers Ltd
93619337156	Aruma Services NSW Limited
93620866873	Gippsland Region Aged Care Enterprise (GRACE) Limited
93624893443	Darumbal People Aboriginal Corporation RNTBC
93625150003	The Phoenix Program Ltd
93625406411	Western Growth Developments (Westmead) Pty Ltd
93627309630	Anglican Schools Australia
93627646697	HILLS OF PRAISE WORSHIP CENTRE CHRISTIAN CHURCH
93629946185	AUSTRALIAN CATHOLIC PRIMARY PRINCIPALS ASSOCIATION LIMITED
93630400719	The Trustee For The Rotary Fortitude Valley Charities Trust
93631193925	HERO CHILDREN FOUNDATION INTERNATIONAL LIMITED
93631428825	SYDNEY SCIENTIFIC FOUNDATION LTD
93632250301	The Arts Council Tablelands Incorporation
93632646590	Central Queensland Hospital Foundation
93634981070	REACH VIETNAM LIMITED
93635265450	St Michaels Catholic School P & F Association Manilla
93637957085	MADISON MISSIONS AUSTRALIA LTD.
93638070836	DIOCESE OF LISMORE CATHOLIC SCHOOLS LIMITED
93639737465	REGULATORY POLICY INSTITUTE OF AUSTRALIA AND NEW ZEALAND LIMITED
93641007810	SWEET DREAMS FOUNDATION LIMITED
93641598721	The Trustee For Ngoonooru Wadjari People's Trust
93642200119	THE ARI FUND LTD
93643201290	ENRUOBLEM LIMITED
93643688099	Lilydale Community Child Care Inc
93644063286	Banksia Road Parents And Citizens Association
93645312161	ENGAGE MINISTRIES AUSTRALIA LTD
93645395240	BREWARRINA CHRISTIAN SCHOOL LIMITED
93645673507	HUG HOMES AUSTRALIA NFP LTD
93646776301	COMMUNITY REFUGEE SPONSORSHIP AUSTRALIA LIMITED
93646798683	ARTSPAY FOUNDATION LTD
93648565655	WORTHY AUSTRALIA FOUNDATION LTD
93648688769	Catholic Parish Of Mary Immaculate Quakers Hill
93650193221	GOOD SHEPHERD LUTHERAN PRIMARY SCHOOL LTD
93650428185	SUNSHINE CHRISTIAN SCHOOL LTD
93652477944	MAIYA SCHOOL LTD
93652757443	Geological Society Of Australia Inc
93652960640	MISSION SAMBURU MINISTRY LIMITED
93653299220	AUSTRALIAN WOMEN WITH EPILEPSY LTD
93653479315	MU Private Capital Trust
93654312071	RR COLLAROY LIMITED
93656141936	COMMUNITY HEALTH SUPPORT LIMITED
93656166620	SCHOOLTV FOUNDATION OF AUSTRALIA LTD
93656690701	OCEAN HEALTH FOUNDATION LTD
93656940910	Bright Church of Christ Inc.
93660653587	Melbourne Prayer Breakfast Committee Incorporated
93661006305	The Trustee For G M Mitchell Estate
93661163132	Mallacoota Surf Lifesaving Club incorporated
93661691743	St Thomas Anglican Church
93667529294	The Trustee For Foundation For The Victor Smorgon Institute For Education And Research At Epworth
93669446014	Mundaring Gospel Trust No. 2
93672961996	St Dominics Parish Melton
93673833189	Anglican Parish Of Kingsley - North Woodvale
93674744661	Bellbowrie District Baptist Church
93674890137	Probus Women's Housing Association of Victoria Incorporated
93679430560	Uca - Yackandandah
93681684886	Baptist Church Penrith
93681770379	Voyage Church
93682594597	The Redeemed Christian Church of God - Abundant Life Parish Incorporation
93683641091	Dua Kumayl Group
93688726325	Covenant Community Care
93688798776	National Association Of Charitable Recycling Organisations Limited
93693295637	Heathcote Gospel Trust
93696992288	St Francis Xavier Catholic Church Corio
93699027084	The Hareda Foundation
93702876457	Queensland Radiology Education Foundation Trust
93705844071	Nazareth Catholic Church Grovedale
93709828790	The Trustee For The Cawthorne Memorial Fund
93714558100	UCA - Maclean Church Council
93719683704	Sydney Anglican (National Redress Scheme) Corporation
93725373608	Mt Maria College Petrie Parent And Friends Association
93725994559	Parish of St Martin's , Belgrave Heights
93731206639	Corpus Christi Catholic Primary School St Ives
93735270755	Your Care Australia Inc
93736262050	Prace Inc
93741097490	The Trustee For The Salvation Army (Tas) General Work
